User: Vannucci

00 Run_Number: 03

01 Start Field: -0.5
02 Field Sweep: 0.0002
03 Record Step Field: 0.005
04 End Field: +0.5
05 Double Linear (y/n): n

06 CurrBias Lock-in Sens: 1e-6
07 Current Bias Resistor: 99.90e6
08 Lock-in Output Voltage: 0.2
09 Additional Lock-in Volt Gain: 1
10 Averaging: 5

11 User: Vannucci
12 Save Name: S-Si0022-V_C3_30V_-0p5_+0p5
13 TimeStamp (y/n): y
14 Comments: 

Gate Voltage = 30V for a Magnetic Field Sweep.
MEASURING --X-- ON LOCK-IN
Hall Measurement between 28 and 25 using current biasing of 26 and 7GND
temp = 50mk

Collected Data
Time, Field, Gate Voltage, Gate Current, Device Voltage, Device Current, Device Conductane, Device Resistance
s, T, V, A, V, A, S, Ohms
1944.24800014,-0.175,29.99554,6.952425e-11,4.306695324e-07,2.002002002e-09,0.00464858052727,215.119431434
1972.85100007,-0.17,29.99549,7.165869e-11,4.31432456e-07,2.002002002e-09,0.00464036020971,215.500511772
2001.45300007,-0.165,29.99537,7.024039e-11,4.35468692e-07,2.002002002e-09,0.00459735002488,217.516611654
2030.24600005,-0.16,29.99552,6.995956e-11,4.301029296e-07,2.002002002e-09,0.0046547044073,214.836413335
2059.727,-0.155,29.99541,7.087232e-11,4.352351046e-07,2.002002002e-09,0.00459981738799,217.399934748
2089.20799994,-0.15,29.99557,6.923638e-11,4.29868986e-07,2.002002002e-09,0.00465723759379,214.719558507
2119.99600005,-0.145,29.99554,7.041592e-11,4.342905508e-07,2.002002002e-09,0.00460982169268,216.928130125
2151.21799994,-0.14,29.99551,6.887121e-11,4.264019236e-07,2.002002002e-09,0.00469510546552,212.987760838
2181.65600014,-0.135,29.9954,7.139188e-11,4.265793246e-07,2.002002002e-09,0.00469315291799,213.076372638
2211.45700002,-0.13,29.9955,7.262762e-11,4.32958032e-07,2.002002002e-09,0.00462400938205,216.262536984
2242.58299994,-0.125,29.9954,6.80918e-11,4.328624772e-07,2.002002002e-09,0.00462503013648,216.214807361
2271.72799993,-0.12,29.99549,7.084418e-11,4.206987028e-07,2.002002002e-09,0.00475875487297,210.139002049
2301.62199998,-0.115,29.99544,6.786011e-11,4.323407304e-07,2.002002002e-09,0.00463061160152,215.954194835
2330.75300002,-0.11,29.99552,7.292256e-11,4.26747201e-07,2.002002002e-09,0.00469130669706,213.160226899
2359.80100012,-0.105,29.99551,7.200272e-11,4.23050801e-07,2.002002002e-09,0.00473229691864,211.313875099
2388.91499996,-0.1,29.99547,6.976992e-11,4.134621996e-07,2.002002002e-09,0.00484204361109,206.5243687
2418.47399998,-0.095,29.99548,7.068974e-11,4.196607158e-07,2.002002002e-09,0.0047705251567,209.620527542
2447.50900006,-0.09,29.99544,7.177808e-11,4.313778666e-07,2.002002002e-09,0.0046409474315,215.473244367
2477.18099999,-0.085,29.99546,6.683503e-11,4.364917824e-07,2.002002002e-09,0.00458657432448,218.027645309
2506.43600011,-0.08,29.99549,7.06336e-11,4.14911419e-07,2.002002002e-09,0.00482513112516,207.24825379
2538.53600001,-0.075,29.99557,6.750201e-11,4.260948948e-07,2.002002002e-09,0.00469848859124,212.834399953
2567.33000016,-0.07,29.99546,7.029655e-11,4.246068866e-07,2.002002002e-09,0.00471495414979,212.091139857
2596.14100003,-0.065,29.99535,6.845693e-11,3.95225748e-07,2.002002002e-09,0.00506546451524,197.415261126
2625.58800006,-0.06,29.9955,6.947502e-11,4.158411092e-07,2.002002002e-09,0.00481434364643,207.712634045
2655.5,-0.055,29.99538,6.724221e-11,4.263810394e-07,2.002002002e-09,0.00469533543241,212.97732918
2685.8440001,-0.05,29.99553,6.800759e-11,4.161926818e-07,2.002002002e-09,0.00481027680098,207.888244559
2715.75500011,-0.045,29.99553,6.889227e-11,4.048833274e-07,2.002002002e-09,0.00494463927388,202.239222036
2745.33000016,-0.04,29.99552,6.932754e-11,4.09402306e-07,2.002002002e-09,0.00489006039454,204.496451847
2773.69200015,-0.035,29.99543,6.879392e-11,4.054602088e-07,2.002002002e-09,0.00493760413118,202.527374296
2803.93900013,-0.03,29.99542,6.847096e-11,4.047324928e-07,2.002002002e-09,0.00494648202854,202.163880154
2833.49900007,-0.025,29.99538,6.973485e-11,4.115079132e-07,2.002002002e-09,0.0048650388918,205.548202643
2863.50900006,-0.02,29.99549,6.691923e-11,4.042291488e-07,2.002002002e-09,0.00495264136182,201.912459826
2894.07500005,-0.015,29.99551,6.993139e-11,4.055392468e-07,2.002002002e-09,0.00493664181161,202.566853777
2923.77699995,-0.01,29.99548,6.690518e-11,4.011272574e-07,2.002002002e-09,0.00499093982039,200.363065071
2953.91300011,-0.005,29.99541,6.883597e-11,3.991978836e-07,2.002002002e-09,0.00501506166302,199.399342858
2983.28299999,-0.0,29.99552,6.827437e-11,3.98874913e-07,2.002002002e-09,0.00501912237835,199.238019043
3013.30500007,0.005,29.99552,7.090737e-11,3.831880268e-07,2.002002002e-09,0.00522459435573,191.402419387
3043.65700006,0.01,29.99539,6.956635e-11,3.906083938e-07,2.002002002e-09,0.00512534301305,195.108892703
3072.88800001,0.015,29.9956,6.72774e-11,3.809314462e-07,2.002002002e-09,0.00525554406698,190.275257377
3103.66199994,0.02,29.9954,6.804263e-11,3.801712034e-07,2.002002002e-09,0.00526605377813,189.895516098
3132.60000014,0.025,29.99555,7.027549e-11,3.747398198e-07,2.002002002e-09,0.00534237862171,187.18253999
3163.8210001,0.03,29.99558,6.9145e-11,3.787721746e-07,2.002002002e-09,0.00528550441731,189.196701213
3192.7420001,0.035,29.99544,6.718603e-11,3.79995107e-07,2.002002002e-09,0.00526849415985,189.807555946
3222.97300005,0.04,29.99558,6.863946e-11,3.687921256e-07,2.002002002e-09,0.00542853782126,184.211666737
3255.727,0.045,29.99553,7.523959e-11,3.715978048e-07,2.002002002e-09,0.00538755066941,185.613103498
3285.19200015,0.05,29.99545,7.06687e-11,3.677793326e-07,2.002002002e-09,0.00544348696227,183.705776634
3314.6730001,0.055,29.99557,6.916612e-11,3.677987404e-07,2.002002002e-09,0.00544319972337,183.71547083
3343.37100005,0.06,29.99561,6.827442e-11,3.53512161e-07,2.002002002e-09,0.0056631771771,176.579324419
3372.63100004,0.065,29.99552,6.860434e-11,3.633260406e-07,2.002002002e-09,0.00551020785269,181.48135728
3402.63700008,0.07,29.9956,6.764948e-11,3.515715902e-07,2.002002002e-09,0.00569443623378,175.610009305
3431.22399998,0.075,29.99546,7.078795e-11,3.519325474e-07,2.002002002e-09,0.00568859577437,175.790307426
3461.35899997,0.08,29.99557,7.024738e-11,3.481758248e-07,2.002002002e-09,0.00574997417799,173.913824488
3489.49900007,0.085,29.9955,6.53254e-11,3.43685154e-07,2.002002002e-09,0.0058251046887,171.670734423
3519.31400013,0.09,29.99554,7.024039e-11,3.420233804e-07,2.002002002e-09,0.0058534068626,170.84067851
3549.11500001,0.095,29.9954,6.85763e-11,3.428485136e-07,2.002002002e-09,0.00583931947372,171.252832543
3579.58599997,0.1,29.99554,7.104784e-11,3.363835814e-07,2.002002002e-09,0.00595154494066,168.023598909
3609.04999995,0.105,29.9955,6.894143e-11,3.330946762e-07,2.002002002e-09,0.00601030921551,166.380790762
3638.13300014,0.11,29.99547,6.710883e-11,3.274891252e-07,2.002002002e-09,0.0061131862036,163.580818037
3667.99699998,0.115,29.99553,6.510079e-11,3.256233944e-07,2.002002002e-09,0.00614821304744,162.648885503
3697.10800004,0.12,29.99548,7.109703e-11,3.259129632e-07,2.002002002e-09,0.00614275045198,162.793525118
3726.46000004,0.125,29.9954,6.618905e-11,3.14900299e-07,2.002002002e-09,0.00635757415398,157.29269935
3756.05200005,0.13,29.9955,6.469348e-11,3.140876866e-07,2.002002002e-09,0.00637402256572,156.886799457
3786.39499998,0.135,29.99548,7.203783e-11,3.10144593e-07,2.002002002e-09,0.00645506014674,154.917224203
3817.59899998,0.14,29.99551,6.883608e-11,3.09437328e-07,2.002002002e-09,0.00646981414602,154.563945336
3849.15700006,0.145,29.99546,6.967164e-11,3.07591856e-07,2.002002002e-09,0.00650863136637,153.642132072
3878.95600009,0.15,29.99555,6.526219e-11,3.016735666e-07,2.002002002e-09,0.00663631893429,150.685946517
3908.66100001,0.155,29.99535,6.881497e-11,2.969728224e-07,2.002002002e-09,0.00674136436399,148.337924789
3938.66600013,0.16,29.99546,7.104786e-11,2.824146576e-07,2.002002002e-09,0.00708887427804,141.066121471
3968.80200005,0.165,29.99553,6.851314e-11,2.92790005e-07,2.002002002e-09,0.00683767194171,146.248607497
4000.02399993,0.17,29.99548,7.127959e-11,2.780880186e-07,2.002002002e-09,0.00719916669579,138.904965291
4030.16000009,0.175,29.99551,6.597845e-11,2.830875278e-07,2.002002002e-09,0.00707202474641,141.402220136
4060.21300006,0.18,29.99543,6.899763e-11,2.816511676e-07,2.002002002e-09,0.00710809054712,140.684758216
4088.91100001,0.185,29.99545,6.45461e-11,2.753556808e-07,2.002002002e-09,0.00727060359236,137.54016256
4117.94499993,0.19,29.99546,6.88572e-11,2.832358636e-07,2.002002002e-09,0.00706832099776,141.476313868
4147.63300014,0.195,29.99554,6.774078e-11,2.749297596e-07,2.002002002e-09,0.00728186721188,137.32741492
4178.7420001,0.2,29.99549,7.356853e-11,2.584617822e-07,2.002002002e-09,0.00774583377458,129.101660209
4208.22200012,0.205,29.99541,6.783906e-11,2.592572958e-07,2.002002002e-09,0.00772206620386,129.499019252
4239.0,0.21,29.99548,7.248015e-11,2.639168926e-07,2.002002002e-09,0.00758572890988,131.826487854
4268.34899998,0.215,29.99555,7.728286e-11,2.521488932e-07,2.002002002e-09,0.00793976121249,125.948372153
4298.14899993,0.22,29.99556,6.948908e-11,2.525433012e-07,2.002002002e-09,0.0079273613376,126.145378949
4327.51999998,0.225,29.99563,7.104085e-11,2.541096288e-07,2.002002002e-09,0.00787849721184,126.927759586
4357.31700015,0.23,29.99557,6.517795e-11,2.44460483e-07,2.002002002e-09,0.00818947086021,122.108011258
4388.31500006,0.235,29.99552,6.967168e-11,2.511041086e-07,2.002002002e-09,0.00797279667451,125.426502246
4417.57299995,0.24,29.99551,6.870971e-11,2.369582962e-07,2.002002002e-09,0.00844875251936,118.360668952
4447.579,0.245,29.99553,7.26838e-11,2.407503324e-07,2.002002002e-09,0.0083156770005,120.254791034
4476.93200016,0.25,29.99543,7.04018e-11,2.400288652e-07,2.002002002e-09,0.00834067186184,119.894418167
4507.06700015,0.255,29.99543,7.043701e-11,2.442533676e-07,2.002002002e-09,0.00819641514741,122.004557116
4535.65300012,0.26,29.99554,6.816907e-11,2.45860796e-07,2.002002002e-09,0.00814282730136,122.807467602
4564.70200014,0.265,29.99542,7.076003e-11,2.278998442e-07,2.002002002e-09,0.00878456941921,113.835972178
4594.70900011,0.27,29.99553,6.927138e-11,2.293426468e-07,2.002002002e-09,0.00872930538622,114.556652077
4624.95700002,0.275,29.99541,6.950317e-11,2.285585296e-07,2.002002002e-09,0.00875925306969,114.164985535
